3799,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,emiliano,hombres,invitar,VERB,nsubj
3810,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,mónica,mujeres,explicar,VERB,nsubj
3831,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,martín,hombres,preguntar,VERB,nsubj
3860,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,mónica,mujeres,explicar,VERB,nsubj
3886,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,mónica,mujeres,decir,VERB,nsubj
3952,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,emiliano,hombres,explicar,VERB,nsubj
3985,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,laura,mujeres,exclamar,VERB,nsubj
4018,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,chica,mujeres,decir,VERB,nsubj
4034,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,chicos,hombres,pasar,VERB,nsubj
4066,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,sergio,hombres,exclamar,VERB,nsubj
4077,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,emiliano,hombres,decir,VERB,nsubj
4109,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,sergio,hombres,sacar,VERB,nsubj
4131,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,chico,hombres,explicar,VERB,nsubj
4161,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,laura,mujeres,preguntar,VERB,nsubj
4167,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,chica,mujeres,maravillado,ADJ,nsubj
4178,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,sergio,hombres,exclamar,VERB,nsubj
4201,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,emiliano,hombres,contestar,VERB,nsubj
4218,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,mujer,mujeres,entrar,VERB,nsubj
4253,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,emilianito,hombres,limpiar,VERB,nsubj
4265,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,mujer,mujeres,preguntar,VERB,nsubj
4300,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,mamá,mujeres,querer,VERB,nsubj
4348,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,guille,hombres,llamar,VERB,nsubj
4352,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,chico,hombres,interrumpe,VERB,obj
4378,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,chicos,hombres,saludar,VERB,obj
4391,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,tía,mujeres,mirar,VERB,nsubj
4404,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,sobrino,hombres,mirar,VERB,obj
4458,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,emiliano,hombres,decir,VERB,nsubj
4465,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,los,hombres,llevar,VERB,obj
4487,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,martín,hombres,exclamar,VERB,nsubj
4505,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,emiliano,hombres,explicar,VERB,nsubj
4529,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,tía,mujeres,decir,VERB,obj
4530,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,mildred,mujeres,decir,VERB,nsubj
4567,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,tía,mujeres,ir,VERB,nsubj
4568,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,mildred,mujeres,ir,VERB,nsubj
4572,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,emiliano,hombres,exclamar,VERB,nsubj
4575,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,tía,mujeres,ir,VERB,nsubj
4595,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,chicos,hombres,decir,VERB,obj
4663,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,mónica,mujeres,decir,VERB,nsubj
4683,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,emiliano,hombres,corregir,VERB,nsubj
4689,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,mónica,mujeres,gustar,VERB,obj
4712,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,sergio,hombres,exclamar,VERB,nsubj
4824,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,chavela,mujeres,mirar,VERB,nsubj
4863,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,chavela,mujeres,exclamar,VERB,nsubj
4877,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,mildred,mujeres,ir,VERB,nsubj
5007,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,teresa,mujeres,decir,VERB,nsubj
5050,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,antonio,hombres,decir,VERB,nsubj
5070,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,mujer,mujeres,preguntar,VERB,nsubj
5084,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,chicos,hombres,hacer,VERB,nsubj
5093,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,emilianito,hombres,llevar,VERB,nsubj
5151,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,emilianito,hombres,explicar,VERB,nsubj
5194,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,mónica,mujeres,explicar,VERB,nsubj
